pattern_id,variant_id,category,pattern_name,variant_desc,dtype,difficulty,compiler_fixable,num_loops,num_arrays,lines_of_code,expected_speedup_range
MI-1,MI-1_v000,Memory & IO,Allocation in Loop vs Sliding Window,"n=200000, window=32",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v001,Memory & IO,Allocation in Loop vs Sliding Window,"n=200000, window=16",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v002,Memory & IO,Allocation in Loop vs Sliding Window,"n=200000, window=64",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v003,Memory & IO,Allocation in Loop vs Sliding Window,"n=200000, window=64",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v004,Memory & IO,Allocation in Loop vs Sliding Window,"n=500000, window=16",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v005,Memory & IO,Allocation in Loop vs Sliding Window,"n=500000, window=16",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v006,Memory & IO,Allocation in Loop vs Sliding Window,"n=200000, window=32",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v007,Memory & IO,Allocation in Loop vs Sliding Window,"n=500000, window=32",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v008,Memory & IO,Allocation in Loop vs Sliding Window,"n=100000, window=64",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v009,Memory & IO,Allocation in Loop vs Sliding Window,"n=100000, window=16",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v010,Memory & IO,Allocation in Loop vs Sliding Window,"n=500000, window=16",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v011,Memory & IO,Allocation in Loop vs Sliding Window,"n=200000, window=64",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v012,Memory & IO,Allocation in Loop vs Sliding Window,"n=500000, window=16",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v013,Memory & IO,Allocation in Loop vs Sliding Window,"n=500000, window=64",double,hard,False,1,1,10,5x-50x
MI-1,MI-1_v014,Memory & IO,Allocation in Loop vs Sliding Window,"n=500000, window=64",double,hard,False,1,1,10,5x-50x
MI-2,MI-2_v001,Memory & IO,Redundant Memory Zeroing,"add, double, n=10000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v002,Memory & IO,Redundant Memory Zeroing,"add, double, n=5000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v003,Memory & IO,Redundant Memory Zeroing,"add, float, n=20000000",float,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v004,Memory & IO,Redundant Memory Zeroing,"add, double, n=5000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v005,Memory & IO,Redundant Memory Zeroing,"fused, float, n=5000000",float,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v006,Memory & IO,Redundant Memory Zeroing,"fused, float, n=20000000",float,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v007,Memory & IO,Redundant Memory Zeroing,"mul, double, n=10000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v008,Memory & IO,Redundant Memory Zeroing,"fused, double, n=5000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v009,Memory & IO,Redundant Memory Zeroing,"mul, double, n=10000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v010,Memory & IO,Redundant Memory Zeroing,"fused, float, n=5000000",float,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v011,Memory & IO,Redundant Memory Zeroing,"mul, double, n=20000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v012,Memory & IO,Redundant Memory Zeroing,"add, double, n=20000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v013,Memory & IO,Redundant Memory Zeroing,"mul, double, n=10000000",double,medium,False,1,2,6,1.5x-3x
MI-2,MI-2_v014,Memory & IO,Redundant Memory Zeroing,"mul, float, n=20000000",float,medium,False,1,2,6,1.5x-3x
MI-3,MI-3_v000,Memory & IO,Heap Alloc in Hot Loop,"quad=4, scale=0.125, n=1000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v001,Memory & IO,Heap Alloc in Hot Loop,"quad=8, scale=0.25, n=2000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v002,Memory & IO,Heap Alloc in Hot Loop,"quad=8, scale=0.5, n=5000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v003,Memory & IO,Heap Alloc in Hot Loop,"quad=4, scale=0.5, n=5000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v004,Memory & IO,Heap Alloc in Hot Loop,"quad=4, scale=0.125, n=2000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v005,Memory & IO,Heap Alloc in Hot Loop,"quad=8, scale=0.5, n=1000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v006,Memory & IO,Heap Alloc in Hot Loop,"quad=8, scale=0.125, n=1000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v007,Memory & IO,Heap Alloc in Hot Loop,"quad=4, scale=0.5, n=5000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v008,Memory & IO,Heap Alloc in Hot Loop,"quad=4, scale=0.125, n=2000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v009,Memory & IO,Heap Alloc in Hot Loop,"quad=4, scale=0.25, n=1000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v010,Memory & IO,Heap Alloc in Hot Loop,"quad=8, scale=0.125, n=5000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v011,Memory & IO,Heap Alloc in Hot Loop,"quad=8, scale=0.5, n=1000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v012,Memory & IO,Heap Alloc in Hot Loop,"quad=4, scale=0.5, n=5000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v013,Memory & IO,Heap Alloc in Hot Loop,"quad=8, scale=0.25, n=5000000",double,hard,False,1,1,10,5x-50x
MI-3,MI-3_v014,Memory & IO,Heap Alloc in Hot Loop,"quad=4, scale=0.25, n=2000000",double,hard,False,1,1,10,5x-50x
MI-4,MI-4_v000,Memory & IO,Column vs Row Major Access,"scale operation, float, 5000x1000 matrix",float,medium,False,2,1,8,2x-10x
MI-4,MI-4_v001,Memory & IO,Column vs Row Major Access,"transform operation, double, 1000x3000 matrix",double,medium,False,2,1,8,2x-10x
MI-4,MI-4_v002,Memory & IO,Column vs Row Major Access,"copy operation, int, 2000x5000 matrix",int,medium,False,2,2,8,2x-10x
MI-4,MI-4_v003,Memory & IO,Column vs Row Major Access,"add_arrays operation, float, 4000x4000 matrix",float,medium,False,2,2,8,2x-10x
MI-4,MI-4_v004,Memory & IO,Column vs Row Major Access,"scale operation, float, 1000x4000 matrix",float,medium,False,2,1,8,2x-10x
MI-4,MI-4_v008,Memory & IO,Column vs Row Major Access,"scale operation, int, 5000x2000 matrix",int,medium,False,2,1,8,2x-10x
MI-4,MI-4_v009,Memory & IO,Column vs Row Major Access,"copy operation, double, 1000x4000 matrix",double,medium,False,2,2,8,2x-10x
MI-4,MI-4_v010,Memory & IO,Column vs Row Major Access,"transform operation, double, 3000x4000 matrix",double,medium,False,2,1,8,2x-10x
MI-4,MI-4_v011,Memory & IO,Column vs Row Major Access,"scale operation, int, 2000x1000 matrix",int,medium,False,2,1,8,2x-10x
MI-4,MI-4_v012,Memory & IO,Column vs Row Major Access,"transform operation, int, 5000x3000 matrix",int,medium,False,2,1,8,2x-10x
MI-4,MI-4_v014,Memory & IO,Column vs Row Major Access,"reduce operation, int, 4000x1000 matrix",int,medium,False,2,1,8,2x-10x
MI-4,MI-4_v016,Memory & IO,Column vs Row Major Access,"scale operation, float, 5000x1000 matrix",float,medium,False,2,1,8,2x-10x
MI-4,MI-4_v017,Memory & IO,Column vs Row Major Access,"add_arrays operation, float, 1000x1000 matrix",float,medium,False,2,2,8,2x-10x
SR-1,SR-1_v000,Semantic Redundancy,Loop-Invariant Semantic Computation,"hash_chain function, 3 invariant calls, work=50, float",float,hard,False,1,1,18,100x-1000x
SR-1,SR-1_v001,Semantic Redundancy,Loop-Invariant Semantic Computation,"exp_chain function, 3 invariant calls, work=200, float",float,hard,False,1,1,18,100x-1000x
SR-1,SR-1_v002,Semantic Redundancy,Loop-Invariant Semantic Computation,"trig_combo function, 1 invariant calls, work=30, double",double,easy,False,1,1,14,100x-1000x
SR-1,SR-1_v003,Semantic Redundancy,Loop-Invariant Semantic Computation,"hash_chain function, 1 invariant calls, work=50, double, additive apply",double,easy,False,1,1,14,100x-1000x
SR-1,SR-1_v004,Semantic Redundancy,Loop-Invariant Semantic Computation,"log_sum function, 4 invariant calls, work=500, float, additive apply",float,hard,False,1,1,20,100x-1000x
SR-1,SR-1_v005,Semantic Redundancy,Loop-Invariant Semantic Computation,"power_tower function, 2 invariant calls, work=500, double",double,hard,False,1,1,16,100x-1000x
SR-1,SR-1_v006,Semantic Redundancy,Loop-Invariant Semantic Computation,"nested_sqrt function, 4 invariant calls, work=100, float",float,hard,False,1,1,20,100x-1000x
SR-1,SR-1_v007,Semantic Redundancy,Loop-Invariant Semantic Computation,"exp_chain function, 3 invariant calls, work=200, float, while-loop",float,hard,False,1,1,18,100x-1000x
SR-1,SR-1_v008,Semantic Redundancy,Loop-Invariant Semantic Computation,"polynomial function, 3 invariant calls, work=50, float, while-loop",float,hard,False,1,1,18,100x-1000x
SR-1,SR-1_v009,Semantic Redundancy,Loop-Invariant Semantic Computation,"nested_sqrt function, 3 invariant calls, work=50, double, additive apply",double,hard,False,1,1,18,100x-1000x
SR-1,SR-1_v010,Semantic Redundancy,Loop-Invariant Semantic Computation,"power_tower function, 4 invariant calls, work=500, float",float,hard,False,1,1,20,100x-1000x
SR-1,SR-1_v011,Semantic Redundancy,Loop-Invariant Semantic Computation,"log_sum function, 2 invariant calls, work=500, float",float,hard,False,1,1,16,100x-1000x
SR-1,SR-1_v012,Semantic Redundancy,Loop-Invariant Semantic Computation,"power_tower function, 1 invariant calls, work=30, float, while-loop, additive apply",float,easy,False,1,1,14,100x-1000x
SR-1,SR-1_v013,Semantic Redundancy,Loop-Invariant Semantic Computation,"polynomial function, 4 invariant calls, work=200, float",float,hard,False,1,1,20,100x-1000x
SR-1,SR-1_v014,Semantic Redundancy,Loop-Invariant Semantic Computation,"power_tower function, 4 invariant calls, work=30, double, while-loop, additive apply",double,hard,False,1,1,20,100x-1000x
SR-2,SR-2_v000,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (sqrt_chain), double, while-loop",double,easy,False,1,2,8,10x-1000x
SR-2,SR-2_v001,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (trig_sum), double, while-loop",double,medium,False,1,3,8,10x-1000x
SR-2,SR-2_v002,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (sqrt_chain), double, while-loop",double,easy,False,1,2,8,10x-1000x
SR-2,SR-2_v003,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (polynomial), double, while-loop",double,medium,False,1,3,8,10x-1000x
SR-2,SR-2_v004,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (trig_sum), float, for-loop",float,medium,False,1,2,8,10x-1000x
SR-2,SR-2_v005,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (polynomial), double, while-loop",double,medium,False,1,3,8,10x-1000x
SR-2,SR-2_v006,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (sqrt_chain), double, for-loop",double,easy,False,1,2,8,10x-1000x
SR-2,SR-2_v007,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (trig_sum), double, for-loop",double,medium,False,1,3,8,10x-1000x
SR-2,SR-2_v008,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (sqrt_chain), float, while-loop",float,easy,False,1,3,8,10x-1000x
SR-2,SR-2_v009,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (polynomial), double, while-loop",double,medium,False,1,2,8,10x-1000x
SR-2,SR-2_v010,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (log_chain), float, while-loop",float,easy,False,1,2,8,10x-1000x
SR-2,SR-2_v011,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (sqrt_chain), double, for-loop",double,easy,False,1,2,8,10x-1000x
SR-2,SR-2_v012,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (sqrt_chain), double, while-loop",double,easy,False,1,2,8,10x-1000x
SR-2,SR-2_v013,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (trig_sum), double, for-loop",double,medium,False,1,3,8,10x-1000x
SR-2,SR-2_v014,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (log_chain), double, while-loop",double,easy,False,1,2,8,10x-1000x
SR-2,SR-2_v015,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (log_chain), double, while-loop",double,easy,False,1,3,8,10x-1000x
SR-2,SR-2_v016,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (sqrt_chain), double, for-loop",double,easy,False,1,3,8,10x-1000x
SR-2,SR-2_v017,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (log_chain), float, for-loop",float,easy,False,1,3,8,10x-1000x
SR-2,SR-2_v018,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"3 arrays, penalty (polynomial), double, while-loop",double,medium,False,1,3,8,10x-1000x
SR-2,SR-2_v019,Semantic Redundancy,Loop-Invariant Penalty in Compound Expression,"2 arrays, penalty (sqrt_chain), float, for-loop",float,easy,False,1,2,8,10x-1000x
SR-3,SR-3_v000,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative variance recomputed from scratch (O(n^2) -> O(n)), float, N=30000",float,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v001,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative RMS recomputed from scratch, double, while-loop, N=30000",double,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v002,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative mean recomputed from scratch each iteration, int, while-loop, N=20000",int,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v003,Semantic Redundancy,Redundant Aggregation Recomputation,"Running maximum recomputed from scratch, double, N=20000",double,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v004,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative mean recomputed from scratch each iteration, int, N=30000",int,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v005,Semantic Redundancy,Redundant Aggregation Recomputation,"Running minimum recomputed from scratch, float, N=30000",float,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v006,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative mean recomputed from scratch each iteration, double, N=10000",double,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v007,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative mean recomputed from scratch each iteration, double, while-loop, N=10000",double,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v008,Semantic Redundancy,Redundant Aggregation Recomputation,"Exponential moving average (alpha=0.3) recomputed from scratch, float, while-loop, N=100000",float,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v009,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative sum (prefix sum) recomputed from scratch, float, N=10000",float,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v010,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative sum (prefix sum) recomputed from scratch, float, N=30000",float,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v011,Semantic Redundancy,Redundant Aggregation Recomputation,"Sliding window sum (window=64) recomputed from scratch, float, while-loop, N=10000",float,medium,False,2,1,10,100x-10000x
SR-3,SR-3_v012,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative sum (prefix sum) recomputed from scratch, double, N=20000",double,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v013,Semantic Redundancy,Redundant Aggregation Recomputation,"Running maximum recomputed from scratch, double, N=10000",double,easy,False,2,1,10,100x-10000x
SR-3,SR-3_v014,Semantic Redundancy,Redundant Aggregation Recomputation,"Cumulative sum (prefix sum) recomputed from scratch, float, N=20000",float,easy,False,2,1,10,100x-10000x
SR-4,SR-4_v000,Semantic Redundancy,Invariant Function Call in Loop,"hash_chain function, 1 invariant calls, work=50, float",float,easy,False,1,1,14,100x-1000x
SR-4,SR-4_v001,Semantic Redundancy,Invariant Function Call in Loop,"exp_chain function, 1 invariant calls, work=500, float",float,easy,False,1,1,14,100x-1000x
SR-4,SR-4_v002,Semantic Redundancy,Invariant Function Call in Loop,"polynomial function, 3 invariant calls, work=500, double",double,hard,False,1,1,18,100x-1000x
SR-4,SR-4_v003,Semantic Redundancy,Invariant Function Call in Loop,"exp_chain function, 1 invariant calls, work=200, double",double,easy,False,1,1,14,100x-1000x
SR-4,SR-4_v005,Semantic Redundancy,Invariant Function Call in Loop,"polynomial function, 1 invariant calls, work=100, float, additive apply",float,easy,False,1,1,14,100x-1000x
SR-4,SR-4_v006,Semantic Redundancy,Invariant Function Call in Loop,"exp_chain function, 2 invariant calls, work=50, double",double,hard,False,1,1,16,100x-1000x
SR-4,SR-4_v007,Semantic Redundancy,Invariant Function Call in Loop,"trig_combo function, 1 invariant calls, work=100, double, while-loop",double,easy,False,1,1,14,100x-1000x
SR-4,SR-4_v008,Semantic Redundancy,Invariant Function Call in Loop,"log_sum function, 2 invariant calls, work=500, float, additive apply",float,hard,False,1,1,16,100x-1000x
SR-4,SR-4_v009,Semantic Redundancy,Invariant Function Call in Loop,"polynomial function, 3 invariant calls, work=200, float",float,hard,False,1,1,18,100x-1000x
SR-4,SR-4_v010,Semantic Redundancy,Invariant Function Call in Loop,"power_tower function, 1 invariant calls, work=200, float, additive apply",float,easy,False,1,1,14,100x-1000x
SR-4,SR-4_v013,Semantic Redundancy,Invariant Function Call in Loop,"trig_combo function, 2 invariant calls, work=200, double, while-loop",double,hard,False,1,1,16,100x-1000x
SR-4,SR-4_v014,Semantic Redundancy,Invariant Function Call in Loop,"exp_chain function, 1 invariant calls, work=1000, float",float,easy,False,1,1,14,100x-1000x
SR-5,SR-5_v000,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"l1 norm, float, n=2000000, m=64",float,hard,False,1,2,10,10x-100x
SR-5,SR-5_v001,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"l1 norm, float, n=5000000, m=64",float,hard,False,1,2,10,10x-100x
SR-5,SR-5_v002,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"l1 norm, float, n=5000000, m=64",float,hard,False,1,2,10,10x-100x
SR-5,SR-5_v003,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"l1 norm, double, n=5000000, m=128",double,hard,False,1,2,10,10x-100x
SR-5,SR-5_v004,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"l1 norm, double, n=2000000, m=64",double,hard,False,1,2,10,10x-100x
SR-5,SR-5_v005,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"rms norm, double, n=1000000, m=256",double,hard,False,1,2,10,10x-100x
SR-5,SR-5_v006,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"l1 norm, double, n=5000000, m=256",double,hard,False,1,2,10,10x-100x
SR-5,SR-5_v007,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"l1 norm, float, n=1000000, m=128",float,hard,False,1,2,10,10x-100x
SR-5,SR-5_v008,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"l2 norm, float, n=2000000, m=256",float,hard,False,1,2,10,10x-100x
SR-5,SR-5_v009,Semantic Redundancy,Repeated Division by Loop-Invariant Denominator,"rms norm, double, n=1000000, m=128",double,hard,False,1,2,10,10x-100x
